name, len, rsq, spearman, slope, intercept
CHG_jobs/astex_1gm8 ,250,0.316120336486,0.613557454722,0.528325765395,-103.059653542
CHG_jobs/astex_1hnn ,8,0.958898291406,0.97619047619,0.907802100721,1.54142058589
CHG_jobs/astex_1ia1 ,49,0.383770559305,0.641020408163,0.45782386538,105.815176246
CHG_jobs/astex_1ig3 ,249,0.0215728041387,0.0869374271279,0.0979184216448,125.754318427
CHG_jobs/astex_1j3j ,22,0.793007302974,0.625070581592,0.633740554319,48.3981491008
CHG_jobs/astex_1jd0 ,72,0.0460204019985,0.336232816143,0.388820521557,-68.8967285857
CHG_jobs/astex_1l7f ,247,0.18523054162,0.43863657358,0.46892972049,-49.1295798535
CHG_jobs/astex_1lpz ,250,0.200039649609,0.43663687419,0.610238466143,47.9999688334
CHG_jobs/astex_1mmv ,250,0.229224859906,0.564300977161,0.540283732565,105.639078291
CHG_jobs/astex_1mzc ,250,0.241994129947,0.501156914733,0.816006729314,4.74783342746
CHG_jobs/astex_1n1m ,44,0.498274206844,0.725299506695,0.724862435098,15.1108216268
CHG_jobs/astex_1of6 ,173,0.641692571856,0.568410257005,0.605288544911,10.5311606429
CHG_jobs/astex_1oq5 ,8,0.0539346835563,0.0714285714286,1.00854375983,-11.4783132739
CHG_jobs/astex_1owe ,250,0.00175074272901,-0.452675202112,0.0740527236329,164.095535032
CHG_jobs/astex_1oyt ,250,0.299463181014,0.471906483716,0.586250138704,14.4353860845
CHG_jobs/astex_1p2y ,12,0.580824072072,0.727272727273,0.767361343271,34.1188152884
CHG_jobs/astex_1pmn ,250,0.491564494271,0.707772092353,0.578722904517,78.8091807486
CHG_jobs/astex_1q1g ,71,0.104665242971,0.280787062276,0.1730738173,37.2412957177
CHG_jobs/astex_1r1h ,250,0.213964993537,0.446811500984,0.541636901384,-61.7988112923
CHG_jobs/astex_1s3v ,250,0.225158641713,0.53120972734,0.869385992197,-18.961879383
CHG_jobs/astex_1sj0 ,250,0.232169545554,0.463340661451,0.54573418432,3.66709897844
CHG_jobs/astex_1t46 ,250,0.149680313911,0.39763874622,0.653540030374,58.0980065495
CHG_jobs/astex_1tt1 ,250,0.0947405136975,0.401171602746,0.390303872845,-21.0066281054
CHG_jobs/astex_1uou ,99,0.569211135884,0.699192019768,0.917549990428,-8.50372261462
CHG_jobs/astex_1vcj ,250,0.399635484067,0.636676426823,0.710328821747,-22.5358295872
CHG_jobs/astex_1y6b ,250,0.344602741881,0.52971689147,1.02886873844,-24.8715315811
CHG_jobs/astex_1ygc ,250,0.0930413685526,0.306029472472,0.25153078748,-85.274700541
CHG_jobs/astex_1ywr ,250,0.09659066232,0.361046800749,0.293037012863,110.186228014
CHG_jobs/astex_2bm2 ,250,0.229960301452,0.460278684832,0.62949988313,38.2497874834
CHG_jobs/omegacsd_ABXBPC ,250,0.189099281962,0.43657312917,0.338542327086,-145.408207249
CHG_jobs/omegacsd_AURMIN ,72,0.00124902645151,-0.215179798919,0.0134416716917,181.156588656
CHG_jobs/omegacsd_BAFJEX10 ,250,0.234962747989,0.526536552585,0.18946747203,319.29271934
CHG_jobs/omegacsd_BATROD ,250,0.123889694385,0.345748128737,0.381999376291,106.839209044
CHG_jobs/omegacsd_BUSNIM ,54,0.863957237533,0.880388793596,0.662167776702,42.7896651177
CHG_jobs/omegacsd_CAGXEN ,70,0.997328873977,0.300556391504,1.05943807462,-1.24113120378
CHG_jobs/omegacsd_CALLEG ,250,0.0632471440561,0.335763900689,0.146715465383,71.4187891659
CHG_jobs/omegacsd_CATXIE ,250,0.194166642601,0.517114293115,0.474107703031,-57.8029254197
CHG_jobs/omegacsd_CIXTOS ,250,0.411118889188,0.64397561561,0.569123676501,59.8229009097
CHG_jobs/omegacsd_CMPEPI ,250,0.869239345526,0.738337852775,0.905037994131,15.1171158454
CHG_jobs/omegacsd_CYCLIZ10 ,42,0.744856723839,0.903123861201,0.872235152416,16.9705464494
CHG_jobs/omegacsd_DIPJAN10 ,250,0.272974551892,0.487203571257,0.522210633163,34.6017210353
CHG_jobs/omegacsd_DIZREJ ,37,0.334878055573,0.744428639165,0.770912649551,23.2999174318
CHG_jobs/omegacsd_DIZWAK ,250,0.745374283332,0.816653280845,0.756895345868,9.34835608633
CHG_jobs/omegacsd_DUZRAR ,250,0.394001243993,0.617558296933,0.593767669536,18.4333568196
CHG_jobs/omegacsd_FAJVAN ,250,0.027118193931,0.118925980483,0.0934702765242,310.744903438
CHG_jobs/omegacsd_FANRER ,250,0.0501442676642,0.165601497624,0.135731132344,19.0270936307
CHG_jobs/omegacsd_FEKYEZ ,250,0.222126438072,0.463145853106,0.671084373381,4.67485078076
CHG_jobs/omegacsd_FEVZUB ,250,0.380393021504,0.568789076248,0.872140966915,19.6404536335
CHG_jobs/omegacsd_FOLYIO ,247,0.00203316275619,-0.0135719932606,-0.0343924110301,75.4587629579
CHG_jobs/omegacsd_FOPMIG ,40,0.0325995985929,-0.18247490464,-0.0122349389723,-117.854839794
CHG_jobs/omegacsd_FUPFIF ,63,0.172678825056,0.335829493088,0.578498409382,50.4139578169
CHG_jobs/omegacsd_GALMOV ,250,0.445986625777,0.483818637564,0.464013196546,3.85484125505
CHG_jobs/omegacsd_GEKWAU ,250,0.0611490386105,0.367223367095,0.121538919869,160.138213968
CHG_jobs/omegacsd_HEPYAC ,250,0.422751867399,0.637290313365,0.532789329046,9.26344165283
CHG_jobs/omegacsd_HEVJAT ,250,0.079465423764,0.354493065397,0.390022450524,-73.5518657386
CHG_jobs/omegacsd_JUBJOF ,250,0.00866501871609,0.159260217146,0.00788636991103,117.970805081
CHG_jobs/omegacsd_KEMHOZ ,30,0.814902334092,0.901323845827,0.665672835746,20.498371414
CHG_jobs/omegacsd_PEPHEX ,250,0.57960792909,0.804446407143,0.497220368611,-10.9892415634
CHG_jobs/omegacsd_PONXUL ,249,0.130986429075,0.35084033246,0.36855611199,34.841141275
CHG_jobs/omegacsd_SAGWOM ,250,0.0805693214702,0.210837077874,0.125870045389,-53.1764179264
CHG_jobs/omegacsd_SAWZUL ,250,0.367281476212,0.563924926799,0.384556348391,135.236319818
CHG_jobs/omegacsd_SIHGIZ ,250,0.250321518545,0.483448176815,0.505866984338,44.2562158988
CHG_jobs/omegacsd_SUKPET ,250,0.239631034634,0.482044832717,0.577135267289,73.7270332214
CHG_jobs/omegacsd_TAZXAT ,250,0.0659808112813,0.191717829105,0.337326384448,308.748777631
CHG_jobs/omegacsd_TEKBIU ,250,0.743506360611,0.321126906595,0.781837963432,-0.680038958792
CHG_jobs/omegacsd_VIMYUL ,249,0.541478748426,0.711745571657,0.65898258062,-11.4731653267
CHG_jobs/omegacsd_VURTOR ,250,0.24163246894,0.429760888745,0.687876965678,60.9884399364
CHG_jobs/omegacsd_WEBCOV ,199,0.497507774739,0.748358743855,0.7121919666,4.76968546164
CHG_jobs/omegacsd_WIDDIW ,103,0.075509223239,0.338444895349,0.407662460303,77.7786338146
CHG_jobs/omegacsd_YAYDEH ,92,0.801097276852,0.761493765701,1.16791196599,-11.3326472806
CHG_jobs/omegacsd_YIHJAA ,250,0.524207089563,0.699965900241,0.671100139378,25.0013262267
CHG_jobs/omegapdb_1g4s ,248,0.161866552513,0.365233167226,0.491133660197,-47.302589697
CHG_jobs/omegapdb_1gj6 ,108,0.918959798655,0.67917230342,0.942057219786,0.246715770914
CHG_jobs/omegapdb_1n2b ,69,0.806223427497,0.890135184509,0.885742211497,-32.6454303214
CHG_jobs/omegapdb_1nnk ,250,0.000372486353466,0.33455056951,0.00514383156931,-185.452533769
CHG_jobs/omegapdb_1o2q ,249,0.973562184482,0.878519968333,0.746578343837,-16.6132909546
CHG_jobs/omegapdb_1o37 ,250,0.260779032147,0.427792389223,0.522327881557,89.2436566516
CHG_jobs/omegapdb_1o3l ,250,0.558250689954,0.843942189333,0.625722494658,-35.0471611234
CHG_jobs/omegapdb_1o3m ,180,0.0734695476851,0.322577625007,0.735178405143,-48.7490029604
CHG_jobs/omegapdb_1pa9 ,153,0.245444581792,0.420277314507,0.347365361468,-125.40023879
CHG_jobs/omegapdb_1r4p ,250,0.0652040695962,-0.0291290899211,0.496328229212,-52.0509481861
CHG_jobs/omegapdb_1rf6 ,250,0.384530824163,0.64971497144,0.331747935425,-91.5058297857
CHG_jobs/omegapdb_1w4l ,250,0.362884201088,0.609237651802,1.01383453436,-24.8174258597
CHG_jobs/omegapdb_2aj8 ,132,0.102848157807,0.32193288087,0.130437242166,109.344042528
CHG_jobs/omegapdb_2fm0 ,250,0.102272133904,0.303266932271,0.277717893182,-327.529395434
CHG_jobs/omegapdb_2j47 ,250,0.705395093109,0.851797436759,0.772982332734,-24.2216314018
Neutral_jobs/astex_1g9v ,250,0.0330550253808,0.101137637621,0.187791606899,-132.652873993
Neutral_jobs/astex_1gkc ,250,0.509711609077,0.721924254788,0.652297324193,-74.8333865644
Neutral_jobs/astex_1hp0 ,35,0.078526029923,-0.250420168067,-0.415988846788,-159.515726228
Neutral_jobs/astex_1hq2 ,12,0.0635942118292,-0.125874125874,-0.0549975702975,-38.7427216003
Neutral_jobs/astex_1hvy ,250,0.29470440146,0.541568857102,0.579914526275,-102.044119058
Neutral_jobs/astex_1hwi ,250,0.192330427236,0.508302404838,0.428098080537,-108.306838837
Neutral_jobs/astex_1jje ,250,0.441724714855,0.659405493094,0.421089702468,-128.736245623
Neutral_jobs/astex_1jla ,250,8.55088852381e-05,0.0283296747141,0.00773093906265,-92.1350599234
Neutral_jobs/astex_1k3u ,250,0.336648246327,0.542903766698,0.449362681709,-111.696802971
Neutral_jobs/astex_1ke5 ,250,0.781893084485,0.693971844248,0.654450922937,-26.0902915862
Neutral_jobs/astex_1kzk ,250,0.118015450778,0.366587241396,0.367587947553,-121.713492798
Neutral_jobs/astex_1l2s ,250,0.0366045437704,0.247955598112,0.164400791451,-100.461559719
Neutral_jobs/astex_1lrh ,129,0.118396792257,0.320523481623,0.42921096651,-34.3406324179
Neutral_jobs/astex_1m2z ,108,0.0167074977206,0.290662779731,0.301718421927,-189.350215871
Neutral_jobs/astex_1meh ,250,0.287511795505,0.577779595407,0.566651614315,-113.371064814
Neutral_jobs/astex_1n2j ,89,0.227804807139,0.484439904665,0.679477455483,-66.3996447796
Neutral_jobs/astex_1n2v ,94,0.217940552482,0.515833164768,0.37168423145,-22.47431511
Neutral_jobs/astex_1n46 ,106,0.718958600043,0.895851071869,0.693414679121,-41.637851382
Neutral_jobs/astex_1nav ,250,0.283066699735,0.514357512477,0.414201765243,-95.7505222409
Neutral_jobs/astex_1of1 ,36,0.745013347912,0.744144144144,0.696029681216,-53.6202745479
Neutral_jobs/astex_1opk ,250,0.0157897182964,0.192555346827,0.296626426377,-13.14710153
Neutral_jobs/astex_1p62 ,33,0.38536765488,0.55314171123,0.460105188474,-143.095556544
Neutral_jobs/astex_1q41 ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1q4g ,144,0.18240347263,0.461443397167,0.337646995686,-38.8247651569
Neutral_jobs/astex_1r55 ,250,0.395763885804,0.636934478952,0.559089385843,-113.843916788
Neutral_jobs/astex_1r58 ,250,0.241493272729,0.522109830002,0.510361564522,-59.9158428668
Neutral_jobs/astex_1r9o ,250,0.0423755236745,0.612073090278,0.219010364955,-80.8702031456
Neutral_jobs/astex_1sg0 ,16,0.00112173433417,-0.132352941176,-0.0738864937558,-82.405304811
Neutral_jobs/astex_1sq5 ,250,0.313351525052,0.563178142981,0.527508750834,-124.439804306
Neutral_jobs/astex_1t40 ,250,0.124840319633,0.370064104078,0.326624334218,-188.620531027
Neutral_jobs/astex_1t9b ,249,0.0480711947871,0.07222931835,0.0985918480519,-92.7695400395
Neutral_jobs/astex_1tow ,250,0.327721619653,0.611329802778,0.782822952035,-15.0527179967
Neutral_jobs/astex_1tz8 ,250,0.426761291572,0.264856735315,1.22926515547,9.56598694165
Neutral_jobs/astex_1u1c ,250,0.0121466083343,0.133609971413,0.0959656420212,-133.173753291
Neutral_jobs/astex_1u4d ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1uml ,250,0.0052150605871,0.0655794172707,0.0728864535129,-47.8484873769
Neutral_jobs/astex_1unl ,250,0.0617066388661,0.272263044209,0.137398675992,7.88509746028
Neutral_jobs/astex_1v0p ,250,0.155454181453,0.409704297932,0.289751884718,-67.8530458344
Neutral_jobs/astex_1v48 ,250,0.266255135663,0.470926793247,0.953884511597,-38.9910237131
Neutral_jobs/astex_1v4s ,250,0.508684919152,0.638015701249,0.600124032585,-6.7405035171
Neutral_jobs/astex_1w1p ,1,0.0,nan,nan,nan
Neutral_jobs/astex_1w2g ,36,0.275141821956,0.501930501931,0.535062725251,-109.407198977
Neutral_jobs/astex_1xm6 ,250,0.110542019271,0.382205539289,0.17297565693,-128.165688433
Neutral_jobs/astex_1xoq ,250,0.381720605864,0.622964335429,0.787440246566,-47.6160640555
Neutral_jobs/astex_1xoz ,12,0.223366460333,0.230769230769,0.0626449375339,-62.7624048558
Neutral_jobs/astex_1yqy ,250,0.389892936275,0.579936174327,0.568766103352,-100.384307073
Neutral_jobs/astex_1yvf ,250,0.208394398123,0.403843517496,0.432234330444,-44.9263996641
Neutral_jobs/astex_1z95 ,250,0.331959443305,0.612272068353,0.382788307381,-190.729026139
Neutral_jobs/astex_2br1 ,250,0.248861243004,0.449470618425,0.298297565038,-46.4859838668
Neutral_jobs/astex_2bsm ,250,0.387415231299,0.588666171683,0.600867802262,-45.9563977858
Neutral_jobs/omegacsd_ABHYTZ ,120,0.217925313264,0.468769478384,0.519840771459,38.1863422253
Neutral_jobs/omegacsd_ABIMAZ ,203,0.322824733942,0.588401191074,0.230396532494,-25.4213812895
Neutral_jobs/omegacsd_ABSBPP ,250,0.0424922757569,-0.137371749074,-0.0846900993536,-26.3427326535
Neutral_jobs/omegacsd_ABVPRO ,190,0.975191904836,0.694395978776,0.954033762308,-8.55222764682
Neutral_jobs/omegacsd_ABZNPS ,250,0.470361097945,-0.118704477228,1.05607640625,-4.80949614966
Neutral_jobs/omegacsd_ACENHT ,250,0.143182859139,0.458342997492,0.47144139226,-9.57506913184
Neutral_jobs/omegacsd_ACPIXZ ,250,0.546863954525,0.713058511287,0.437450762433,-18.8366841533
Neutral_jobs/omegacsd_ACTHBZ ,250,0.232623428182,0.467655444277,0.200656122315,-46.2116568024
Neutral_jobs/omegacsd_ADPRTR ,250,0.236295467433,0.469730523688,0.682909535999,1.1673639396
Neutral_jobs/omegacsd_AMOCMS10 ,124,0.209495460019,0.485580622472,0.334686163298,-64.4811000389
Neutral_jobs/omegacsd_AMPDAM ,250,0.10574515054,0.345719527403,0.241013960083,35.3710588766
Neutral_jobs/omegacsd_ANOPPS ,54,0.0104515386496,-0.142824471126,-0.146772118731,111.571824141
Neutral_jobs/omegacsd_ANTZOA ,234,0.0734350959761,0.301843904411,0.105204538881,74.3273964832
Neutral_jobs/omegacsd_ANTZOB ,250,0.173693291367,0.460669557853,0.220720092592,89.6605218666
Neutral_jobs/omegacsd_AOPCHY ,250,0.187318849413,0.40233798615,0.179561854723,-117.636275149
Neutral_jobs/omegacsd_APRTAM ,250,0.288647977327,0.510751596026,0.729682903502,-17.4816340111
Neutral_jobs/omegacsd_AZLNPR ,250,0.234977339127,0.69774595987,0.677817186867,-44.9824452831
Neutral_jobs/omegacsd_BAFREF ,250,0.151441586064,0.255844624881,0.346301125366,43.3873367547
Neutral_jobs/omegacsd_BAFYOW ,250,0.12088230674,0.188639634672,0.193164250705,-80.6175650852
Neutral_jobs/omegacsd_BAJZOB10 ,250,0.446012347491,0.628253229926,0.619957366507,-76.7255559461
Neutral_jobs/omegacsd_BATXID ,250,0.00354002072499,0.0697014462846,0.023169113758,76.5587235842
Neutral_jobs/omegacsd_BAXOZO ,180,0.429827359009,0.700818546309,1.33087027792,17.2712664908
Neutral_jobs/omegacsd_BBSPRT10 ,62,0.0309099174756,-0.0861977789529,0.0846986437923,-60.9435582442
Neutral_jobs/omegacsd_BEDLUR ,250,0.00530245459704,0.121493423222,0.0308174507875,-86.181904284
Neutral_jobs/omegacsd_BEHHOL10 ,250,0.099368819124,0.364796306782,0.216928452142,-58.0937618992
Neutral_jobs/omegacsd_BEKDIE ,250,0.319337956592,0.620844859922,0.40131288973,-96.1097459916
Neutral_jobs/omegacsd_BELWOE ,108,0.00671656643718,-0.144260998801,0.226776002909,-59.4217998309
Neutral_jobs/omegacsd_BENPRL ,250,0.416244520577,0.659773497729,0.725184357502,-28.0583527236
Neutral_jobs/omegacsd_BESCEH ,250,0.0833322002363,0.287520486736,0.168294299356,-30.5681576559
Neutral_jobs/omegacsd_BETFAH ,156,0.617455080228,0.641446481986,0.90832376648,-7.86802544645
Neutral_jobs/omegacsd_BEWLIY10 ,90,0.835498515061,0.757770570636,0.664844398628,-5.34224478258
Neutral_jobs/omegacsd_BEWLOE10 ,90,0.876567249743,0.74355977204,0.477551919177,-11.1709828651
Neutral_jobs/omegacsd_BEXVOP ,250,0.194424086182,0.361557982347,0.532655701025,-40.6340564587
Neutral_jobs/omegacsd_BHMPET ,250,0.853429063812,0.91747247156,0.941414522047,-12.6335176022
Neutral_jobs/omegacsd_BIBHID ,75,0.383630046128,0.743613086771,0.384443016089,-42.9579126051
Neutral_jobs/omegacsd_BIBSEK ,250,0.316113065443,0.517075707047,0.770797219693,-28.1033180796
Neutral_jobs/omegacsd_BSBTHP ,250,0.134218666545,0.145573301123,0.336163836846,-64.2584128343
Neutral_jobs/omegacsd_BTHYDX ,250,0.239690501751,0.488442375078,0.605441733864,-22.0728471483
Neutral_jobs/omegacsd_BUDCUY ,250,0.0742581199107,0.273939930618,0.1427436663,58.6693856748
Neutral_jobs/omegacsd_BUFXOP ,250,0.196831946593,0.415737723804,0.302857981276,-37.4929321504
Neutral_jobs/omegacsd_BUHNIB ,250,0.0147794846736,-0.0701095646751,-0.048829865351,60.2642694376
Neutral_jobs/omegacsd_BUNFUL ,20,0.0214860266982,-0.195488721805,0.235560941292,89.1998363242
Neutral_jobs/omegacsd_BUTDID ,44,0.166505546594,0.650317124736,0.506102599899,-0.610103459698
Neutral_jobs/omegacsd_BUVYIA ,250,0.000185014691653,0.0575659881085,0.0116593530716,-136.310709016
Neutral_jobs/omegacsd_BUYZIE ,250,0.306606165135,0.471723515576,0.520222002614,-22.3663264469
Neutral_jobs/omegacsd_BZAPCX10 ,250,0.842668959749,0.854230495774,0.801850272427,-7.45602251902
Neutral_jobs/omegacsd_BZAPUC20 ,250,0.710118947056,0.818266875592,1.13243751074,-14.520264787
Neutral_jobs/omegacsd_CABCUD ,250,0.560178692567,0.7651687227,0.647309252136,-44.8636863997
Neutral_jobs/omegacsd_CAFGIZ ,250,0.297308541036,0.543642315036,0.932331933944,-14.9158904597
Neutral_jobs/omegacsd_CANPUC ,18,0.323634837319,0.589267285862,0.669076015629,-44.9211676345
Neutral_jobs/omegacsd_CARNID ,250,0.142591463638,0.40670835951,0.37130581289,-5.54672107969
Neutral_jobs/omegacsd_CAVNUI ,250,0.151433233185,0.288386694187,0.318215715022,-64.389199858
Neutral_jobs/omegacsd_CBMHZP ,6,0.336437686942,0.828571428571,1.00658044785,-12.4503116558
Neutral_jobs/omegacsd_CBSTHP ,250,0.336689874085,0.232864442541,0.592773482835,-54.0469110209
Neutral_jobs/omegacsd_CBZHYX ,250,0.386934828472,0.722428380385,0.767714025654,-22.0714134051
Neutral_jobs/omegacsd_CDBMPI10 ,1,0.0,nan,nan,nan
Neutral_jobs/omegacsd_CEJTIU ,250,0.2636091447,0.448825699386,0.286704995329,-34.1823005196
Neutral_jobs/omegacsd_CEKNOV ,250,0.126407352242,0.302741518496,0.224631837595,-30.3302070125
Neutral_jobs/omegacsd_CELDEC ,72,0.0348912147491,0.0553911952922,-1.1498446431,-7.30556615886
Neutral_jobs/omegacsd_CELXOG ,250,0.886161553538,0.802925751239,0.758053806436,-17.6248431004
Neutral_jobs/omegacsd_CENNIS ,166,0.677973759456,0.822793842764,0.849721560805,-10.0783996423
Neutral_jobs/omegacsd_CETZOQ ,250,0.0570655720133,0.278182168326,0.0792872497228,-150.119196803
Neutral_jobs/omegacsd_CEVTUS ,64,0.904520532297,0.938873626374,0.835792099057,-22.125712038
Neutral_jobs/omegacsd_CEWFUF ,250,0.466286271748,0.700267844286,0.579417158754,40.8007876868
Neutral_jobs/omegacsd_CFBPBI ,250,0.223640132009,0.571929644685,0.75012822406,-29.742139525
Neutral_jobs/omegacsd_CIBPEI ,250,0.00155590107808,0.0566443949375,0.0278821669584,-60.444548089
Neutral_jobs/omegacsd_CIBPOS ,108,0.637212875711,0.748940143093,1.01117148611,-5.60870966405
Neutral_jobs/omegacsd_CIDSIR ,250,0.00690660864433,-0.0223414817533,0.0524340605778,-16.180019492
Neutral_jobs/omegacsd_CIHFAA ,250,0.0781958974418,0.384549276455,0.224562802973,-166.17555931
Neutral_jobs/omegacsd_CIHJAE ,250,0.00555881114855,0.190339209972,0.0406483500791,-110.813851941
Neutral_jobs/omegacsd_CIJFEG ,250,0.310852681887,0.505498012191,0.976810545138,-5.42138289372
Neutral_jobs/omegacsd_CIJVAS ,250,0.0628240102648,0.334094689807,0.36250724811,19.1300485935
Neutral_jobs/omegacsd_CIPXEE ,250,0.148428669146,0.495692312596,0.277929941905,-14.5867875617
Neutral_jobs/omegacsd_CIXFIY ,250,0.225352764411,0.420844944728,0.463283929023,-5.02366917121
Neutral_jobs/omegacsd_CLPHAC ,250,0.56572024759,0.774187998873,1.07344428122,-1.11722896542
Neutral_jobs/omegacsd_CLPNXA ,250,0.511684849309,0.694698987184,0.695107978682,-5.82237406126
Neutral_jobs/omegacsd_CLPSAM ,85,0.217797965489,0.30025845601,0.41553537559,-29.4967121135
Neutral_jobs/omegacsd_CLPTBU ,160,0.0715595773929,0.391578253466,0.471560739374,26.2187424126
Neutral_jobs/omegacsd_CMANPQ ,250,0.138532915531,0.274470853629,0.639056963848,-42.0169408967
Neutral_jobs/omegacsd_CMAPTX ,67,0.675544955593,0.813792002554,0.771277469918,5.66008017122
Neutral_jobs/omegacsd_CMSMOC ,55,0.0442681025478,0.195526695527,0.226138127273,-64.8344416255
Neutral_jobs/omegacsd_CMXPMB ,150,0.940002359634,0.707299099427,0.785633804981,-25.0520301337
Neutral_jobs/omegacsd_CMXPYO ,212,0.301921901348,-0.70388299076,-0.0783759324092,-54.7139867528
Neutral_jobs/omegacsd_CNBPCT ,250,0.357251603847,0.561362561583,0.572785026768,-17.6015127084
Neutral_jobs/omegacsd_CNINDO ,108,0.162795937597,0.521792563377,0.386230986103,-20.2151708948
Neutral_jobs/omegacsd_COCHOL ,250,0.092762407606,0.293010952433,0.453699436612,-38.8220395564
Neutral_jobs/omegacsd_CODYUP10 ,250,0.0186919490458,0.0741746552776,0.184162846734,-51.5922716912
Neutral_jobs/omegacsd_COFHIO10 ,250,0.373735803017,0.539985319442,0.396972785072,49.2029113232
Neutral_jobs/omegacsd_COKBOT ,250,0.00380829151786,0.0666059296366,0.123938542723,-6.50060653384
Neutral_jobs/omegacsd_COKSUQ ,250,0.320461972679,0.564832717323,0.711152732586,-44.6613873427
Neutral_jobs/omegacsd_COKTAX ,250,0.158732136709,0.398687082993,0.266241508142,-58.4136311131
Neutral_jobs/omegacsd_COTXUE ,250,0.247852825107,0.486318623844,0.418953084067,-19.3896609546
Neutral_jobs/omegacsd_COVXIU ,45,0.106653651946,0.207384960091,0.244370577831,-36.6260923041
Neutral_jobs/omegacsd_COYHUT10 ,250,0.0189658423754,0.13716123458,0.147999540622,-33.1110564064
Neutral_jobs/omegacsd_COYPIP ,117,0.029719038271,0.113944135043,1.19435440795,0.757637833526
Neutral_jobs/omegacsd_COYTOZ ,250,0.0395538693823,0.277059003335,0.123311496628,-68.3992024348
Neutral_jobs/omegacsd_COYVIV ,209,0.548211494588,0.673802963161,0.682184814817,-7.05728923404
Neutral_jobs/omegacsd_COZFOM ,250,0.0803980485699,0.287784243802,0.114835992988,-114.840984391
