name, len, rsq, spearman, slope, intercept
CHG_jobs/astex_1gm8,10,0.0263249531289,0.0666666666667,0.401439852857,4685.86357195
CHG_jobs/astex_1hnn,8,0.965780670919,-0.642857142857,-1.38949359359,2759.12607121
CHG_jobs/astex_1ia1,10,0.00407672373545,0.284848484848,0.388552705938,3497.47762222
CHG_jobs/astex_1ig3,10,0.518473258008,-0.563636363636,-1.11967484525,3721.61940038
CHG_jobs/astex_1j3j,10,0.802447919951,-0.939393939394,-0.443096297836,3364.44576394
CHG_jobs/astex_1jd0,10,0.791714611025,-0.357575757576,-204.083337696,-20550.932985
CHG_jobs/astex_1l7f,10,0.727430683191,-0.818181818182,-1.91671776009,4982.67940071
CHG_jobs/astex_1lpz,10,0.219615733648,-0.563636363636,-10.9451832577,7809.57427435
CHG_jobs/astex_1mmv,10,0.456039642771,-0.321212121212,-0.447455266067,3360.74075187
CHG_jobs/astex_1mzc,10,0.650355624791,-0.757575757576,-1.4485955676,7690.52566062
CHG_jobs/astex_1n1m,10,0.0864158929794,0.442424242424,-0.383555648313,2950.18261649
CHG_jobs/astex_1of6,10,0.224119595328,-0.478787878788,-3.8169878249,2695.45775263
CHG_jobs/astex_1oq5,8,0.24989404285,0.5,3.70700386967,5109.67990622
CHG_jobs/astex_1owe,10,0.391006201707,-0.442424242424,-4.51834033891,5181.28129207
CHG_jobs/astex_1oyt,10,0.281194225044,-0.769696969697,-3.54980871923,6244.69301441
CHG_jobs/astex_1p2y,10,0.885409107233,-0.357575757576,-0.344726052836,2762.24718732
CHG_jobs/astex_1pmn,10,0.00012370384341,-0.0666666666667,-0.243848061966,6829.95751115
CHG_jobs/astex_1q1g,10,0.011771500125,0.115151515152,0.935540338319,3744.4636871
CHG_jobs/astex_1r1h,10,2.91172722744e-05,0.0909090909091,0.0102327709679,6069.28859525
CHG_jobs/astex_1s3v,10,0.109083514075,-0.636363636364,-40.7121514314,7973.76576173
CHG_jobs/astex_1sj0,10,0.00112581520519,0.0181818181818,0.0491589794184,6900.52737025
CHG_jobs/astex_1t46,10,0.188201482144,0.454545454545,0.637947688245,7548.68846537
CHG_jobs/astex_1tt1,10,0.546340430601,-0.90303030303,-2.53947207562,3009.57237249
CHG_jobs/astex_1uou,10,9.58934434241e-06,0.236363636364,-0.0108102741214,2858.99369301
CHG_jobs/astex_1vcj,10,0.607116523918,-0.745454545455,-1.4343923532,5393.48939909
CHG_jobs/astex_1y6b,10,0.167567965431,-0.418181818182,-0.93547261243,6618.56808757
CHG_jobs/astex_1ygc,10,0.521087676709,-0.612121212121,-0.644252435755,7145.14807565
CHG_jobs/astex_1ywr,10,0.0740024173039,-0.466666666667,-0.314453948098,7211.10117074
CHG_jobs/astex_2bm2,10,0.0114851999927,0.0666666666667,-0.155976911761,6640.30186428
CHG_jobs/omegacsd_ABXBPC,10,0.0843164063763,0.393939393939,1.65611731351,5132.22878314
CHG_jobs/omegacsd_AURMIN,10,0.00535780972201,0.030303030303,1.14204207502,4256.80340744
CHG_jobs/omegacsd_BAFJEX10,10,0.646063154613,0.733333333333,0.563716056187,4040.04927439
CHG_jobs/omegacsd_BATROD,10,0.466364705463,0.527272727273,0.44260222811,3117.18563304
CHG_jobs/omegacsd_BUSNIM,10,0.962302213307,-0.866666666667,-2.06960711482,4142.1956383
CHG_jobs/omegacsd_CAGXEN,10,0.651183945804,-0.672727272727,-4.34115983143,2361.52269067
CHG_jobs/omegacsd_CALLEG,10,0.340827901511,-0.50303030303,-1.71202661333,3651.13208697
CHG_jobs/omegacsd_CATXIE,10,0.0431165666175,0.163636363636,0.693560423962,4827.76400088
