name, len, rsq, spearman, slope, intercept
CHG_jobs/astex_1gm8,10,0.02503704429,0.818181818182,-0.00372205221425,-205.544710247
CHG_jobs/astex_1hnn,8,0.999999958252,1.0,1.00003457097,-0.00326178212902
CHG_jobs/astex_1ia1,10,0.999985830707,1.0,1.00080439145,-0.171229554572
CHG_jobs/astex_1ig3,10,0.999999620676,1.0,0.999863060207,0.0190989034165
CHG_jobs/astex_1j3j,10,0.999996896257,1.0,1.00047175779,-0.0794700174402
CHG_jobs/astex_1jd0,10,0.999993048444,0.996965091635,1.00044156354,0.0483489829077
CHG_jobs/astex_1l7f,10,0.999999994451,1.0,1.00000262821,0.000229188105251
CHG_jobs/astex_1lpz,10,0.999973857058,1.0,0.997769205241,0.324572817517
CHG_jobs/astex_1mmv,10,0.999999991895,1.0,0.999963450759,0.00861341226624
CHG_jobs/astex_1mzc,10,0.999999949637,1.0,1.0001123167,-0.0151392570895
CHG_jobs/astex_1n1m,10,0.999999598459,1.0,0.999406421443,0.0452469379265
CHG_jobs/astex_1of6,10,0.999953673407,1.0,0.998065357139,0.0672177419718
CHG_jobs/astex_1oq5,8,0.182472014657,0.261904761905,-0.0159113491162,-170.153917298
CHG_jobs/astex_1owe,10,0.999980593355,1.0,0.996679355482,0.590959770518
CHG_jobs/astex_1oyt,10,0.999996378151,1.0,0.999523109991,0.0282246759061
CHG_jobs/astex_1p2y,10,0.999999992605,1.0,0.999921274645,0.0131880091543
CHG_jobs/astex_1pmn,10,0.999997332634,1.0,0.999868680593,0.0278616217137
CHG_jobs/astex_1q1g,10,0.99999951508,1.0,0.999843216323,0.00722757782618
CHG_jobs/astex_1r1h,10,0.999999989122,1.0,1.00000730004,0.000654435011626
CHG_jobs/astex_1s3v,10,0.999587276889,1.0,0.997123692528,0.159379620064
CHG_jobs/astex_1sj0,10,0.999999456687,1.0,0.999863169084,0.00345050441416
CHG_jobs/astex_1t46,10,0.999999956606,1.0,1.00005505586,-0.0112833697403
CHG_jobs/astex_1tt1,10,0.999999994514,1.0,1.00000522805,0.000169377074776
CHG_jobs/astex_1uou,10,0.99999190765,1.0,0.998757691438,0.0878611622586
CHG_jobs/astex_1vcj,10,0.999999953971,1.0,1.00003374126,0.00158053937498
CHG_jobs/astex_1y6b,10,0.999999952997,1.0,0.999853445117,0.0150536585462
CHG_jobs/astex_1ygc,10,0.998682385761,1.0,0.974566215734,-2.60523557906
CHG_jobs/astex_1ywr,10,0.999999998776,1.0,0.999990152177,0.00156533859169
CHG_jobs/astex_2bm2,10,0.999988202577,1.0,1.00454851983,-0.585417690815
CHG_jobs/omegacsd_ABXBPC,10,0.999999790261,1.0,1.000079086,0.0168806403668
CHG_jobs/omegacsd_AURMIN,10,0.999926709079,1.0,0.999597781762,0.0736156828742
CHG_jobs/omegacsd_BAFJEX10,10,0.999999950964,1.0,0.999912523538,0.0344444767086
CHG_jobs/omegacsd_BATROD,10,0.999999827534,1.0,0.999935369499,0.011384069612
CHG_jobs/omegacsd_BUSNIM,10,0.999999978749,1.0,0.999933486132,0.00960998849564
CHG_jobs/omegacsd_CAGXEN,10,0.99998265675,1.0,1.00173294539,0.425621180563
CHG_jobs/omegacsd_CALLEG,10,0.999998458718,1.0,0.99800330692,0.168522029457
CHG_jobs/omegacsd_CATXIE,10,0.999999171882,1.0,0.999103932067,-0.092952560618
CHG_jobs/omegacsd_CIXTOS,10,0.86287070064,0.963636363636,0.963125936133,6.17176629163
CHG_jobs/omegacsd_CMPEPI,10,0.999991576191,1.0,1.00148654816,-0.285796454145
CHG_jobs/omegacsd_CYCLIZ10,10,0.999990427479,1.0,1.00005894397,-0.0113838647025
CHG_jobs/omegacsd_DIPJAN10,10,0.99999996948,1.0,1.00003477924,-0.00278254366042
CHG_jobs/omegacsd_DIZREJ,10,0.999995839653,1.0,0.998614639608,0.178757413344
CHG_jobs/omegacsd_DIZWAK,10,0.999983780686,0.987878787879,1.00054405256,-0.0359334918846
CHG_jobs/omegacsd_DUZRAR,10,0.999999363212,1.0,1.0004714031,-0.0299532228833
CHG_jobs/omegacsd_FAJVAN,10,0.999999996376,1.0,0.999987307073,0.00428659404412
CHG_jobs/omegacsd_FANRER,10,0.999993719396,1.0,1.00051361659,-0.0128311098971
CHG_jobs/omegacsd_FEKYEZ,10,0.999975620365,1.0,1.00445265374,-0.214252540199
CHG_jobs/omegacsd_FEVZUB,10,0.999999383904,0.987878787879,0.999991932245,0.00143696698265
CHG_jobs/omegacsd_FOLYIO,10,0.992855109247,0.963636363636,0.985838329434,0.99892414456
CHG_jobs/omegacsd_FOPMIG,10,0.999913971888,0.987878787879,0.999295055533,-0.0824028693653
CHG_jobs/omegacsd_FUPFIF,10,0.999999179725,1.0,1.00060357864,-0.0788260361698
CHG_jobs/omegacsd_GALMOV,10,0.999913181519,1.0,1.00317636768,-0.0591733165495
CHG_jobs/omegacsd_GEKWAU,10,0.999975017809,1.0,0.99612317583,0.715270208833
CHG_jobs/omegacsd_HEPYAC,10,0.995265175011,0.987878787879,0.974299762381,0.885656114979
CHG_jobs/omegacsd_HEVJAT,10,0.999912218574,1.0,0.99516330179,-0.556936036062
CHG_jobs/omegacsd_JUBJOF,10,0.999172785333,0.987878787879,0.992160287287,0.932298341312
CHG_jobs/omegacsd_KEMHOZ,10,0.999972512065,1.0,1.00015360557,-0.0116929277751
CHG_jobs/omegacsd_PEPHEX,10,0.999999911387,1.0,0.999939151621,-0.000647605913873
CHG_jobs/omegacsd_PONXUL,10,0.999999995637,1.0,0.999951102304,0.0027842777746
CHG_jobs/omegacsd_SAGWOM,10,0.99998233554,1.0,1.01773860191,1.17123489129
CHG_jobs/omegacsd_SAWZUL,10,0.999993723164,0.987878787879,1.00083934846,-0.188345201433
CHG_jobs/omegacsd_SIHGIZ,10,0.999999974228,1.0,0.999954606562,0.00453399444483
CHG_jobs/omegacsd_SUKPET,10,0.999993889742,1.0,0.999854332986,0.0285813512527
CHG_jobs/omegacsd_TAZXAT,10,0.999997187556,1.0,1.00017381902,-0.0817673802722
CHG_jobs/omegacsd_TEKBIU,10,0.999030314783,1.0,1.01557190896,-0.811932677317
CHG_jobs/omegacsd_VIMYUL,10,0.999999402122,1.0,0.999775351869,-0.00121449952124
CHG_jobs/omegacsd_VURTOR,10,0.999966228108,1.0,1.00434524715,-1.03988212366
CHG_jobs/omegacsd_WEBCOV,10,0.999999870756,1.0,1.00002156678,-0.000946893196584
CHG_jobs/omegacsd_WIDDIW,10,0.999995762702,1.0,0.999276081835,0.100300113924
CHG_jobs/omegacsd_YAYDEH,10,0.999996431626,1.0,0.999156407445,-0.00965717240391
CHG_jobs/omegacsd_YIHJAA,10,0.999999934266,1.0,1.00001810576,-0.00201537188855
CHG_jobs/omegapdb_1g4s,10,0.999999418661,1.0,0.999684250816,-0.0238055792094
CHG_jobs/omegapdb_1gj6,10,0.999972617013,1.0,1.00476794787,-0.823334918736
CHG_jobs/omegapdb_1n2b,10,0.999999947808,1.0,0.999984306327,-0.00386247201047
CHG_jobs/omegapdb_1nnk,10,0.99999999668,1.0,0.999985532189,-0.00279357632419
CHG_jobs/omegapdb_1o2q,10,0.999944373129,1.0,0.998716212105,-0.00400326426701
CHG_jobs/omegapdb_1o37,10,0.999981711734,1.0,1.00185636353,-0.381817240967
CHG_jobs/omegapdb_1o3l,10,0.999554272995,1.0,0.990826117344,-0.511942372144
CHG_jobs/omegapdb_1o3m,10,0.999906142992,1.0,0.998756261729,-0.168806521308
CHG_jobs/omegapdb_1pa9,10,0.999996671971,1.0,0.999605727492,-0.0742762430647
CHG_jobs/omegapdb_1r4p,10,0.999999957546,1.0,1.00308967519,0.195272006171
CHG_jobs/omegapdb_1rf6,10,0.999999671673,1.0,0.999956515071,-0.00572240405469
