name, len, rsq, spearman, slope, intercept
CHG_jobs/astex_1gm8,10,0.156570622673,0.309090909091,0.023029406903,4608.34802951
CHG_jobs/astex_1hnn,8,0.965776335595,-0.642857142857,-1.38953853995,2759.13031739
CHG_jobs/astex_1ia1,10,0.00428306432551,0.284848484848,0.39858768329,3495.34394584
CHG_jobs/astex_1ig3,10,0.518486969409,-0.563636363636,-1.11953653273,3721.60011748
CHG_jobs/astex_1j3j,10,0.803224899721,-0.939393939394,-0.443520586167,3364.51719688
CHG_jobs/astex_1jd0,10,0.790507310153,-0.389059547955,-204.018429172,-20543.814594
CHG_jobs/astex_1l7f,10,0.72744063084,-0.818181818182,-1.91673590853,4982.67776324
CHG_jobs/astex_1lpz,10,0.220566942961,-0.563636363636,-10.9445345614,7809.48179844
CHG_jobs/astex_1mmv,10,0.456084847722,-0.321212121212,-0.447461089382,3360.74214183
CHG_jobs/astex_1mzc,10,0.65032606026,-0.757575757576,-1.44872537562,7690.54326532
CHG_jobs/astex_1n1m,10,0.08641517434,0.442424242424,-0.383326460974,2950.16514593
CHG_jobs/astex_1of6,10,0.223452821558,-0.478787878788,-3.80402027246,2695.00712954
CHG_jobs/astex_1oq5,8,6.59743385125e-05,0.5,0.00224357959395,4488.98686089
CHG_jobs/astex_1owe,10,0.389114699391,-0.442424242424,-4.49247442206,5176.67760943
CHG_jobs/astex_1oyt,10,0.280832410009,-0.769696969697,-3.54583884177,6244.45694998
CHG_jobs/astex_1p2y,10,0.885424704076,-0.357575757576,-0.344701951423,2762.24315477
CHG_jobs/astex_1pmn,10,0.000116973205228,-0.0666666666667,-0.237090662975,6828.52089606
CHG_jobs/astex_1q1g,10,0.0117435472867,0.115151515152,0.934282625096,3744.52284283
CHG_jobs/astex_1r1h,10,2.94889066719e-05,0.0909090909091,0.0102979414482,6069.29612301
CHG_jobs/astex_1s3v,10,0.108982021938,-0.636363636364,-40.5845373507,7966.69379723
CHG_jobs/astex_1sj0,10,0.00114078833615,0.0181818181818,0.049478044642,6900.51902429
CHG_jobs/astex_1t46,10,0.188257447914,0.454545454545,0.638077676769,7548.66207656
CHG_jobs/astex_1tt1,10,0.546342459526,-0.90303030303,-2.53949007448,3009.57176769
CHG_jobs/astex_1uou,10,1.59406775229e-05,0.236363636364,-0.0139205864558,2859.21376765
CHG_jobs/astex_1vcj,10,0.607265017214,-0.745454545455,-1.43461619705,5393.47831042
CHG_jobs/astex_1y6b,10,0.167563349228,-0.418181818182,-0.935322652817,6618.55267357
CHG_jobs/astex_1ygc,10,0.500505098742,-0.612121212121,-0.615747387611,7148.15588201
CHG_jobs/astex_1ywr,10,0.0740024348354,-0.466666666667,-0.314450888851,7211.1006847
CHG_jobs/astex_2bm2,10,0.0111364998922,0.0666666666667,-0.154290389292,6640.08483922
CHG_jobs/omegacsd_ABXBPC,10,0.0843669026952,0.393939393939,1.65674434463,5132.3631038
CHG_jobs/omegacsd_AURMIN,10,0.00505677627452,0.030303030303,1.10908933853,4262.85556084
CHG_jobs/omegacsd_BAFJEX10,10,0.646140817359,0.733333333333,0.563700636073,4040.05527216
CHG_jobs/omegacsd_BATROD,10,0.466329512034,0.527272727273,0.442556961317,3117.19362493
CHG_jobs/omegacsd_BUSNIM,10,0.962297715146,-0.866666666667,-2.06946464249,4142.17505166
CHG_jobs/omegacsd_CAGXEN,10,0.650715813134,-0.672727272727,-4.34715711793,2360.04982446
CHG_jobs/omegacsd_CALLEG,10,0.341386330547,-0.50303030303,-1.71000870003,3650.96189108
CHG_jobs/omegacsd_CATXIE,10,0.0429013643994,0.163636363636,0.691207780832,4827.52020528
CHG_jobs/omegacsd_CIXTOS,10,0.684037972095,-0.818181818182,-0.790865322726,4295.21268759
CHG_jobs/omegacsd_CMPEPI,10,0.103885796189,-0.478787878788,-1.40608872398,3901.97143792
